specimen_id,age_in_days,age_in_weeks,allelic_composition,biological_sample_group,colony_id,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,experiment_id,experiment_source_id,external_sample_id,genetic_background,life_stage_acc,life_stage_name,litter_id,observation_type,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity,id,_version_,metadata_Anesthetic administration route,metadata_Anesthetic agent 1,metadata_Anesthetic agent 1 dosage,metadata_Anesthetic agent 2,metadata_Anesthetic agent 2 dosage,metadata_Equipment ID,metadata_Equipment manufacturer,metadata_Equipment model,metadata_Experimenter ID,metadata_Number averages,metadata_Recording Environment,metadata_Repetition Rate,metadata_Software,metadata_Time of injection,metadata_Tone Pip Duration,metadata_Tone Pip rise/fall,30kHz-evoked ABR Threshold,Body weight,6kHz-evoked ABR Threshold,24kHz-evoked ABR Threshold,12kHz-evoked ABR Threshold,18kHz-evoked ABR Threshold,allele_accession_id,allele_symbol,gene_accession_id,gene_symbol,metadata_Date equipment last calibrated,metadata_Extension of stimulus levels,metadata_Range of stimulus levels used - 12kHz,metadata_Range of stimulus levels used - 18kHz,metadata_Range of stimulus levels used - 24kHz,metadata_Range of stimulus levels used - 30kHz,metadata_Range of stimulus levels used - 6kHz,metadata_Range of stimulus levels used - Click,metadata_Range of test stimuli used,metadata_Stimulus level step size,Click-evoked ABR threshold,metadata_ProductionCenter,procedure_sequence_id,metadata_Date of Test,category
4d4ab5d37b72536588ab9b573d57ba3d,99,14,Pccb<tm1.1(KOMP)Vlcg>/Pccb<+>,experimental,BL5221,IMPC,2016-03-28T00:00:00Z,2016-07-05T00:00:00Z,EFO:0002948,postnatal,75200a553e20b1b184673e45007b9021,ABR_2016-07-05 15:21:20_BL5221-176,BL5221-176,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,BL5221_20160328,unidimensional,IMPC_ABR_012_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,Crl,DTCC,female,4d4ab5d37b72536588ab9b573d57ba3d,MGI:2683688,C57BL/6NCrl,22.07,2016-07-05T00:00:00Z,99.0,IMPC_DXA_001_001,heterozygote,b2cda8f9-eb2c-4c86-87af-1d2dcea4a179,1816871296537985029,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",43,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,12:21:00,5,1,85.0,,40.0,35.0,25.0,30.0,MGI:5708203,Pccb<tm1.1(KOMP)Vlcg>,MGI:1914154,Pccb,2016-07-05,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,15.0,Crl,,,
f881f60ac72f333daa821eea3e640cb2,98,14,Ube2f<em1(IMPC)Mbp>/Ube2f<+>,experimental,CR1509,IMPC,2017-11-02T00:00:00Z,2018-02-08T00:00:00Z,EFO:0002948,postnatal,c12840ca8bffc2cd7c7775c04140715c,ABR_CR1509-161_2018-02-08,CR1509-161,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR1509_20171102,unidimensional,IMPC_ABR_008_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,female,f881f60ac72f333daa821eea3e640cb2,MGI:2683688,C57BL/6NCrl,25.05,2018-02-08T00:00:00Z,98.0,IMPC_BWT_001_001,heterozygote,696aa6d9-5b26-445f-8eb8-40025e9298a9,1816871296610336769,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",43,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,11:41:00,5,1,50.0,,45.0,35.0,20.0,25.0,MGI:6152668,Ube2f<em1(IMPC)Mbp>,MGI:1915171,Ube2f,2018-02-08,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,15.0,,,,
c5fcef8311b9faa67f6b7c61538dea41,111,15,Adora2b<tm1.1(KOMP)Vlcg>/Adora2b<tm1.1(KOMP)Vlcg>,experimental,JR18592,IMPC,2013-10-29T00:00:00Z,2014-02-17T00:00:00Z,EFO:0002948,postnatal,4fdc41d0ec871b679ec050cf7631b7bb,ABR - Auditory Brain Stem Response - A28622 - 144507,A28622,involves: C57BL/6NJ,IMPCLS:0005,Early adult,33242,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,c5fcef8311b9faa67f6b7c61538dea41,MGI:3056279,C57BL/6NJ,22.46,2014-02-14T00:00:00Z,108.0,IMPC_BWT_001_001,homozygote,9fd77a1a-3458-41ad-a044-7565ef81a2ac,1816871296618725381,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,128,512,Sound proof booth,42.6,HIS Smart,10:21:00,5,1,50.0,,50.0,45.0,35.0,25.0,MGI:5445790,Adora2b<tm1.1(KOMP)Vlcg>,MGI:99403,Adora2b,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
dcde683e759eaa668c3b6a4ce43b5573,92,13,Lrrc8c<em1(IMPC)Mbp>/Lrrc8c<em1(IMPC)Mbp>,experimental,CR1126,IMPC,2016-12-04T00:00:00Z,2017-03-06T00:00:00Z,EFO:0002948,postnatal,dd99f5f77dfa6c87168f9168b45d5fc5,ABR_2017-03-06 13:00:00_CR1126-168,CR1126-168,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR1126_20161204,unidimensional,IMPC_ABR_012_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,female,dcde683e759eaa668c3b6a4ce43b5573,MGI:2683688,C57BL/6NCrl,22.01,2017-03-06T00:00:00Z,92.0,IMPC_BWT_001_001,homozygote,37909a39-4153-4202-b560-bc79a83d596e,1816871296635502602,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",91,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,12:32:00,5,1,45.0,,30.0,30.0,10.0,15.0,MGI:6152509,Lrrc8c<em1(IMPC)Mbp>,MGI:2140839,Lrrc8c,2017-03-06,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,10.0,,,,
016a322228cd12e8867141a9d3e0ee3d,114,16,Osbpl10<em1(IMPC)J>/Osbpl10<em1(IMPC)J>,experimental,JR29634,IMPC,2017-07-03T00:00:00Z,2017-10-25T00:00:00Z,EFO:0002948,postnatal,225273ecf9b2de9ed4e5f144d4175e09,ABR - Auditory Brain Stem Response - X31771 - 1502005,X31771,involves: C57BL/6NJ,IMPCLS:0005,Early adult,269032,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,016a322228cd12e8867141a9d3e0ee3d,MGI:3056279,C57BL/6NJ,27.89,2017-10-27T00:00:00Z,116.0,IMPC_BWT_001_001,homozygote,cc7a6675-23db-4834-8054-95b91d185f3e,1816871296660668422,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,10:50:00,5,1,60.0,,55.0,50.0,45.0,40.0,MGI:5790203,Osbpl10<em1(IMPC)J>,MGI:1921736,Osbpl10,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
4ce297e158e2822de2148e1b749014a8,99,14,,control,MGXY,IMPC,2016-02-07T00:00:00Z,2016-05-16T00:00:00Z,EFO:0002948,postnatal,7aadc61f9002857569c093520754b874,711158,2350590,involves: C57BL/6N,IMPCLS:0005,Early adult,409764,unidimensional,IMPC_ABR_010_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,female,4ce297e158e2822de2148e1b749014a8,MGI:2159965,C57BL/6N,24.5,2016-05-16T00:00:00Z,99.0,IMPC_BWT_001_001,wildtype,584c8421-e470-4212-b743-7b1830b47857,1816871296668008456,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:13:00,5,1,25.0,24.5,30.0,30.0,20.0,15.0,,,,,,95,,,,,,,"Click,6,12,18,24,30 kHz",5,25.0,,,2016-05-16T01:00:00+01:00,
e4c8dacba810da7b904f578b31ae61ea,100,14,,control,unknown,IMPC,2014-09-29T00:00:00Z,2015-01-07T00:00:00Z,EFO:0002948,postnatal,fd2d972861c2370a35930d0f34faf970,172_31127_30318192,30318192,involves: C57BL/6NTac,IMPCLS:0005,Early adult,53165,unidimensional,IMPC_ABR_012_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,female,e4c8dacba810da7b904f578b31ae61ea,MGI:2164831,C57BL/6NTac,23.4,2015-01-07T00:00:00Z,100.0,IMPC_ABR_001_001,homozygote,91b79f1d-0cfe-407f-b368-0b0e39581dd4,1816871296670105601,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",228,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,08:21:00,5,1,50.0,23.4,45.0,35.0,25.0,25.0,,,,,2015-01-07,95,0-85,0-85,0-85,20-85,20-85,0-85,Click,5,35.0,,1,,
9ea10517abac022de4145c2dbaadc8a3,110,15,Tmem164<em1(IMPC)J>/Tmem164<em1(IMPC)J>,experimental,JR33042,IMPC,2019-10-02T00:00:00Z,2020-01-20T00:00:00Z,EFO:0002948,postnatal,85527a58eb0e2b4725d0b8300431b3bb,ABR - Auditory Brain Stem Response - R81647 - 2579003,R81647,involves: C57BL/6NJ,IMPCLS:0005,Early adult,408423,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,9ea10517abac022de4145c2dbaadc8a3,MGI:3056279,C57BL/6NJ,23.11,2020-01-20T00:00:00Z,110.0,IMPC_BWT_001_001,homozygote,45f40f63-633d-4a1b-a2ec-f059184277f0,1816871296675348482,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,01:10:00,5,1,60.0,,40.0,25.0,35.0,25.0,MGI:6260040,Tmem164<em1(IMPC)J>,MGI:2148020,Tmem164,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
f6596afd41d9ca2857f4e4a2eb0d91ba,102,14,Dmd<em1(IMPC)Hmgu>/0,experimental,Dmd_HMGU_Crispr1_AACA-1,IMPC,2019-12-28T00:00:00Z,2020-04-08T00:00:00Z,EFO:0002948,postnatal,fbc320d6a852ae76d6bef099673edf7e,172_73305_30508710,30508710,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,80512,unidimensional,IMPC_ABR_001_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,male,f6596afd41d9ca2857f4e4a2eb0d91ba,MGI:2683688,C57BL/6NCrl,,,,,hemizygote,d734d6e0-45de-4ef8-b360-f0a05ffd5d96,1816871296677445637,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",160,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:00:21,5,1,60.0,29.2,40.0,35.0,30.0,25.0,MGI:6277059,Dmd<em1(IMPC)Hmgu>,MGI:94909,Dmd,2020-04-08,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5,35.0,,1,,
79bd264320c8f9abe6bbf4828368292c,97,13,Eif4g1<em1(IMPC)Hmgu>/Eif4g1<+>,experimental,HMGU_Eif4g1_Crispr1_AAEM-1,IMPC,2021-08-25T00:00:00Z,2021-11-30T00:00:00Z,EFO:0002948,postnatal,d8c61b58a646097b2960d93a4e0cad1a,172_84896_30552551,30552551,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,87013,unidimensional,IMPC_ABR_008_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,female,79bd264320c8f9abe6bbf4828368292c,MGI:2683688,C57BL/6NCrl,23.6,2021-11-30T00:00:00Z,97.0,IMPC_BWT_001_001,heterozygote,f94af81b-e166-48f4-bd99-ca6a3d1443ee,1816871296697368577,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",160,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,9:27:37,5,1,55.0,22.7,35.0,40.0,25.0,30.0,MGI:6414502,Eif4g1<em1(IMPC)Hmgu>,MGI:2384784,Eif4g1,2021-11-30,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5,35.0,,1,,
aefa50feddad91205d652528acc9b26c,100,14,Vgll4<tm1b(EUCOMM)Hmgu>/Vgll4<+>,experimental,HMGU-Hos6366-HEPD0680_7_D07-1,IMPC,2017-10-22T00:00:00Z,2018-01-30T00:00:00Z,EFO:0002948,postnatal,ef1e263a7c466c7383f8a169457aa9a8,172_57914_30430390,30430390,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,69298,unidimensional,IMPC_ABR_010_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,female,aefa50feddad91205d652528acc9b26c,MGI:2683688,C57BL/6NCrl,22.7,2018-01-30T00:00:00Z,100.0,IMPC_ABR_001_001,heterozygote,bd7daa3c-ae86-43cd-b6d0-5dc50a2d1169,1816871296760283144,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",323,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,7:19:06,5,1,45.0,22.7,40.0,35.0,25.0,25.0,MGI:6120802,Vgll4<tm1b(EUCOMM)Hmgu>,MGI:2652840,Vgll4,2018-01-30,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5,35.0,,1,,
f736603ea3d07b7c6ebf797cb6041397,97,13,Tekt1<em1(IMPC)Ccpcz>/Tekt1<em1(IMPC)Ccpcz>,experimental,CCP-Tekt1-exdel-EM1-B6N,IMPC,2022-07-07T00:00:00Z,2022-10-12T00:00:00Z,EFO:0002948,postnatal,e1805d787f23bf7a168c2c0f8628b655,IMPC_ABR_002_ABR 0023_2022-10-12,E64-G8805,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,371738,unidimensional,IMPC_ABR_012_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,male,f736603ea3d07b7c6ebf797cb6041397,MGI:2683688,C57BL/6NCrl,28.9,2022-10-10T00:00:00Z,95.0,IMPC_DXA_001_001,homozygote,c2519719-91b2-40f3-84c8-e9a110bc9ffc,1816871296850460675,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_JM_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",10:17:00,5,1,35.0,,35.0,25.0,40.0,30.0,MGI:6367961,Tekt1<em1(IMPC)Ccpcz>,MGI:1333819,Tekt1,,,,,,,,,"Click,6,12,18,24,30 kHz",5,35.0,,20221012,,
eb2e64d7760a0d01c5bdf6b4a0091e87,101,14,Gck<em1(IMPC)H>/Gck<+>,experimental,H-GCK-DEL850-EM1-B6N,IMPC,2017-11-13T00:00:00Z,2018-02-22T00:00:00Z,EFO:0002948,postnatal,ace59c5491f485b87af1b77891bc6c74,884278_197268,GCK-DEL850-EM1-B6N-IC/6.1G_6502259,involves: C57BL/6NTac,IMPCLS:0005,Early adult,4052819,unidimensional,IMPC_ABR_010_001,MRC Harwell,Harwell,HRWL_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,MRC Harwell,MRC,male,eb2e64d7760a0d01c5bdf6b4a0091e87,MGI:2164831,C57BL/6NTac,28.19,2018-02-22T00:00:00Z,101.0,IMPC_DXA_001_001,heterozygote,b81cc30e-d30d-48a8-9424-9accfb28a626,1816871296856752135,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,New ABR,TDT (Tucker Davis Technologies),Smart EP,1804,542,Sound proof booth,42.6,BioSigRZ,null,7,1,45.0,,25.0,35.0,40.0,25.0,MGI:6149199,Gck<em1(IMPC)H>,MGI:1270854,Gck,,,0-85,0-85,0-85,0-85,0-85,0-85,,5,30.0,,,,
e7a1c770a5661b5a4f02892f2c8e5253,99,14,Dmxl2<tm1a(EUCOMM)Wtsi>/Dmxl2<+>,experimental,MDTX,IMPC,2012-04-08T00:00:00Z,2012-07-16T00:00:00Z,EFO:0002948,postnatal,dd007fafc6364c8a4aa29402b77d0098,EXP324853,1117881,involves: C57BL/6N,IMPCLS:0005,Early adult,197324,unidimensional,IMPC_ABR_006_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,male,e7a1c770a5661b5a4f02892f2c8e5253,MGI:2159965,C57BL/6N,33.7,2012-07-16T00:00:00Z,99.0,IMPC_BWT_001_001,heterozygote,a83849bb-8ec5-4182-9863-e9139e1e2658,1816871296893452293,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:42:00,5,1,35.0,33.7,30.0,25.0,25.0,20.0,MGI:4432280,Dmxl2<tm1a(EUCOMM)Wtsi>,MGI:2444630,Dmxl2,,,,,,,,,,,25.0,,,2012-07-16T10:42:00Z,
ffdac9041fca5f79f145ea9df28a4ee2,112,16,Zdhhc22<em1(IMPC)J>/Zdhhc22<em1(IMPC)J>,experimental,JR35099,IMPC,2021-03-16T00:00:00Z,2021-07-06T00:00:00Z,EFO:0002948,postnatal,bce37b489b39f8e14f36a953b4c2811b,ABR - Auditory Brain Stem Response - D60395 - 3244598,D60395,involves: C57BL/6NJ,IMPCLS:0005,Early adult,503611,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,ffdac9041fca5f79f145ea9df28a4ee2,MGI:3056279,C57BL/6NJ,31.35,2021-07-06T00:00:00Z,112.0,IMPC_BWT_001_001,homozygote,ae0041b4-5224-4b53-883f-3e17c6abd145,1816871296903938056,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,276,256,Sound proof booth,42.6,SmartEP,02:20:00,5,1,65.0,,50.0,40.0,30.0,30.0,MGI:6401345,Zdhhc22<em1(IMPC)J>,MGI:2685108,Zdhhc22,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
aefb6c5558fc1289f5e3c7aba7de381a,112,16,Gjd4<tm1.1(KOMP)Vlcg>/Gjd4<tm1.1(KOMP)Vlcg>,experimental,JR25266,IMPC,2015-03-31T00:00:00Z,2015-07-21T00:00:00Z,EFO:0002948,postnatal,32f3c0b727e0fa0d8110131424a9d161,ABR - Auditory Brain Stem Response - K69414 - 426042,K69414,involves: C57BL/6NJ,IMPCLS:0005,Early adult,106504,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,aefb6c5558fc1289f5e3c7aba7de381a,MGI:3056279,C57BL/6NJ,18.3,2015-07-24T00:00:00Z,115.0,IMPC_BWT_001_001,homozygote,d9b0d157-4720-42c2-adcc-6ea5e3a4056c,1816871296930152451,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,128,512,Sound proof booth,42.6,SmartEP,10:17:00,5,1,60.0,,55.0,60.0,45.0,55.0,MGI:5574610,Gjd4<tm1.1(KOMP)Vlcg>,MGI:2444990,Gjd4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
7acf82600cf966987392d6dd29261da3,104,14,Fam53a<em1(IMPC)Ccpcz>/Fam53a<em1(IMPC)Ccpcz>,experimental,CCP-Fam53a-EXDEL-EM1-B6N,IMPC,2020-06-11T00:00:00Z,2020-09-23T00:00:00Z,EFO:0002948,postnatal,bbd5367e9a30bbf00f7d47045a6b6f68,IMPC_ABR_002_ABR 0019_2020-09-23,E64-F5583,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,313632,unidimensional,IMPC_ABR_008_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,male,7acf82600cf966987392d6dd29261da3,MGI:2683688,C57BL/6NCrl,28.5,2020-09-24T00:00:00Z,105.0,IMPC_BWT_001_001,homozygote,de8dfd8e-fddd-46f6-86b4-c4c2975ae210,1816871296935395335,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_JL_007,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",16:09:00,5,1,50.0,,45.0,40.0,60.0,35.0,MGI:6341876,Fam53a<em1(IMPC)Ccpcz>,MGI:1919225,Fam53a,,,,,,,,,"Click,6,12,18,24,30 kHz",5,35.0,,20200923,,
7130dcdda1fe4151a4dbd630ba669d01,114,16,Wdr45<em1(IMPC)J>/Wdr45<em1(IMPC)J>,experimental,JR29405,IMPC,2017-03-26T00:00:00Z,2017-07-18T00:00:00Z,EFO:0002948,postnatal,728a64ef6a53bbcbe0d49112ffc9ad56,ABR - Auditory Brain Stem Response - X13006 - 1368727,X13006,involves: C57BL/6NJ,IMPCLS:0005,Early adult,256941,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,7130dcdda1fe4151a4dbd630ba669d01,MGI:3056279,C57BL/6NJ,22.54,2017-07-21T00:00:00Z,117.0,IMPC_BWT_001_001,homozygote,c1935dd5-d7a3-489f-8554-efb41b57ba1e,1816871296965804034,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,10:15:00,5,1,70.0,,60.0,55.0,65.0,80.0,MGI:5779851,Wdr45<em1(IMPC)J>,MGI:1859606,Wdr45,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
28053f7658e897b5e4d1a2487c9fa139,114,16,Lrrc49<tm1b(EUCOMM)Wtsi>/Lrrc49<+>,experimental,JR27897,IMPC,2016-06-05T00:00:00Z,2016-09-27T00:00:00Z,EFO:0002948,postnatal,7f3f6de7109af0887d16f189892920b2,ABR - Auditory Brain Stem Response - J53138 - 972177,J53138,involves: C57BL/6NJ,IMPCLS:0005,Early adult,211791,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,28053f7658e897b5e4d1a2487c9fa139,MGI:3056279,C57BL/6NJ,22.77,2016-09-30T00:00:00Z,117.0,IMPC_BWT_001_001,heterozygote,e479e6a8-23fe-49ea-88bc-c459cc02f5ef,1816871296975241227,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,07:15:00,5,1,50.0,,50.0,35.0,50.0,35.0,MGI:5646003,Lrrc49<tm1b(EUCOMM)Wtsi>,MGI:2442689,Lrrc49,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
911cfa4c6743597c9117d5217b5da329,99,14,Ppp4r3b<tm1b(EUCOMM)Hmgu>/Ppp4r3b<tm1b(EUCOMM)Hmgu>,experimental,H5687-HEPD0690_4_H04-1,IMPC,2017-04-26T00:00:00Z,2017-08-03T00:00:00Z,EFO:0002948,postnatal,0106dea0e6b3cb38b4f7c3ad7afa767e,172_55558_30414004,30414004,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,67120,unidimensional,IMPC_ABR_002_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,female,911cfa4c6743597c9117d5217b5da329,MGI:2683688,C57BL/6NCrl,22.8,2017-08-03T00:00:00Z,99.0,IMPC_DXA_001_001,homozygote,ab626170-fb4a-414b-8182-182185be5dad,1816871297003552779,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",160,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,09:00:45,5,1,50.0,22.8,35.0,40.0,25.0,25.0,MGI:6120774,Ppp4r3b<tm1b(EUCOMM)Hmgu>,MGI:2144474,Ppp4r3b,2017-08-03,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5,35.0,,1,,
58f5656bd065be691572a082aa313fab,105,15,,control,IP00005490bm,IMPC,2017-12-06T00:00:00Z,2018-03-21T00:00:00Z,EFO:0002948,postnatal,874a8f27f8560579db9401c4bbf1e08d,45903,91582,involves: C57BL/6N,IMPCLS:0005,Early adult,p10976wt_IP00005490bm,unidimensional,IMPC_ABR_006_001,ICS,ICS,ICS_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,ICS,Phenomin,female,58f5656bd065be691572a082aa313fab,MGI:2159965,C57BL/6N,20.7,2018-03-21T00:00:00Z,105.0,IMPC_ABR_001_001,wildtype,3679a500-d019-4a86-8984-9e52cc9f0d41,1816871297010892808,Intramuscular,Ketamine,0.1,Xylazine,0.01,NI/01/297,TDT (Tucker Davis Technologies),III,27,300,Sound proof room,20,Cambridge Electronic Design,09:00:00,5,1,65.0,20.7,45.0,35.0,25.0,25.0,,,,,,,,,,,,,,,,,,,
